|url|number_of_rooms|region|price_dollar|what_floor|max_of_floors|type|state|house_type|ceiling_height|area|kitchen_area|year|heating|furniture|docs|exchange_possible|installment_plan|mortgage_possible|from_whom|lat|lon|added|upped|view|like
328|https://www.house.kg/details/26547676680680348bae7-81145582|3-комн. кв., 80 м2|Бишкек|103893.0|1|11|элитка|хорошее|монолитный|2.8 м.|80 м2||2021 г.|на газе|полностью меблирована|договор купли-продажи, технический паспорт||||от агента|42.8132|74.6269|Добавлено 3 месяца назад|Поднято 22 часа назад|1147.0|5.0
329|https://www.house.kg/details/266235666a6d0f2026b3-88967682|1-комн. кв., 43 м2|Бишкек|52000.0|10|12|элитка|под самоотделку (псо)|монолитный||43 м2||2024 г.|центральное||||||от агента|42.8644|74.5878|Добавлено 3 месяца назад|Поднято 22 часа назад|1001.0|13.0
330|https://www.house.kg/details/4040582666adc5b307db3-61204744|2-комн. кв., 42 м2|Бишкек|66500.0|3|10|элитка|евроремонт|монолитный|3 м.|42 м2||2017 г.|центральное||технический паспорт||||от агента|42.8459|74.5685|Добавлено 3 месяца назад|Поднято 22 часа назад|1341.0|7.0
331|https://www.house.kg/details/967105166dee3bb6946a3-85870151|3-комн. кв., 57 м2|Бишкек|80000.0|2|5|индивид. планировка|евроремонт|кирпичный||57 м2|м2||центральное|полностью меблирована|технический паспорт, красная книга||||от агента|42.8678|74.6115|Добавлено 11 дней назад|Поднято 22 часа назад|310.0|6.0
332|https://www.house.kg/details/1235225666983f37cb5b0-42463159|2-комн. кв., 69 м2|Бишкек|72500.0|8|12|элитка|под самоотделку (псо)|монолитный|3 м.|69 м2||2023 г.|автономное||||||от агента|42.8138|74.6191|Добавлено 3 месяца назад|Поднято 22 часа назад|766.0|8.0
333|https://www.house.kg/details/4400714667cf6a6773200-26046060|2-комн. кв., 74 м2|Бишкек|66600.0|7|15|элитка|под самоотделку (псо)|монолитный||74 м2||2025 г.|||||||от агента|42.8231|74.5965|Добавлено 3 месяца назад|Поднято 22 часа назад|906.0|
334|https://www.house.kg/details/163739665aa9db532884-46472335|4-комн. кв., 123.85 м2|Бишкек|198160.0|20|25|элитка|под самоотделку (псо)|монолитный|3.3 м.|123.85 м2|||на газе||||||от агента|42.8215|74.6054|Добавлено 4 месяца назад|Поднято 22 часа назад|912.0|1.0
335|https://www.house.kg/details/9113461667bb22ce8cb41-61950500|3-комн. кв., 66 м2|Бишкек|92500.0|6|9|106 серия|среднее|панельный||66 м2|||центральное||договор купли-продажи, технический паспорт||||от агента|42.8667|74.6147|Добавлено 3 месяца назад|Поднято 22 часа назад|844.0|3.0
336|https://www.house.kg/details/85187676669839bacff93-38907012|2-комн. кв., 64 м2|Бишкек|66000.0|12|12|элитка|под самоотделку (псо)|монолитный|3 м.|64 м2||2022 г.|автономное||||||от агента|42.8161|74.6228|Добавлено 3 месяца назад|Поднято 22 часа назад|689.0|4.0
337|https://www.house.kg/details/5277279667543a1442ac8-12872362|1-комн. кв., 33 м2|Бишкек|38500.0|6|10|элитка|под самоотделку (псо)|монолитный|3 м.|33 м2||2020 г.|центральное||||||от агента|42.879|74.6914|Добавлено 3 месяца назад|Поднято 22 часа назад|1077.0|10.0
338|https://www.house.kg/details/330142667bcb0e48a832-88498314|2-комн. кв., 58 м2|Бишкек|75000.0|9|12|элитка|евроремонт|монолитный|3 м.|58 м2|||на газе||||||от агента|42.8113|74.6221|Добавлено 3 месяца назад|Поднято 22 часа назад|807.0|5.0
339|https://www.house.kg/details/678690766de6c54207a45-74700265|2-комн. кв., 52 м2|Бишкек|75000.0|9|9|106 серия|хорошее|панельный|3 м.|52 м2||1989 г.|центральное|частично меблирована|договор купли-продажи, технический паспорт||||от агента|42.8409|74.5662|Добавлено 11 дней назад|Поднято 22 часа назад|147.0|3.0
340|https://www.house.kg/details/8220131664ec34c136841-10116030|3-комн. кв., 80 м2|Бишкек|111000.0|8|10|элитка|евроремонт|кирпичный||80 м2|||центральное|полностью меблирована|договор купли-продажи, технический паспорт||||от агента|42.8352|74.5673|Добавлено 4 месяца назад|Поднято 22 часа назад|901.0|4.0
341|https://www.house.kg/details/9261949664ddb77eec995-72162977|2-комн. кв., 75 м2|Бишкек|118000.0|2|10|элитка|евроремонт|монолитный||75 м2|||||||||от агента|42.8208|74.6003|Добавлено 4 месяца назад|Поднято 22 часа назад|999.0|4.0
342|https://www.house.kg/details/814829666754334750ce9-98701565|2-комн. кв., 77 м2|Бишкек|94000.0|10|12|элитка|под самоотделку (псо)|монолитный|3 м.|77 м2||2017 г.|центральное|пустая|договор купли-продажи, технический паспорт, красная книга|обмен не предлагать|нет|есть|от агента|42.8562|74.6059|Добавлено 3 месяца назад|Поднято 22 часа назад|1011.0|1.0
343|https://www.house.kg/details/5118504667a923e178318-97199214|2-комн. кв., 43 м2|Бишкек|60500.0|4|4|104 серия|евроремонт|панельный||43 м2|||центральное||||||от агента|42.8388|74.628|Добавлено 3 месяца назад|Поднято 22 часа назад|804.0|5.0
344|https://www.house.kg/details/267759766dae4ae65c7d8-01731733|2-комн. кв., 46 м2|Бишкек|65500.0|1|3|индивид. планировка|евроремонт|кирпичный|2.8 м.|46 м2|||центральное|полностью меблирована|договор купли-продажи, технический паспорт|||есть|от агента|42.8443|74.5854|Добавлено 14 дней назад|Поднято 22 часа назад|216.0|
345|https://www.house.kg/details/983135466dad9f03a63f9-67794898|1-комн. кв., 45 м2|Бишкек|53000.0|1|9|105 серия|евроремонт|панельный|3 м.|45 м2|||центральное|частично меблирована|договор дарения, технический паспорт|||есть|от агента|42.8753|74.6886|Добавлено 14 дней назад|Поднято 22 часа назад|203.0|1.0
346|https://www.house.kg/details/68316726648606f0fd2a6-15184187|2-комн. кв., 77 м2|Бишкек|92000.0|7|9|элитка|евроремонт|монолитный||77 м2|||центральное||технический паспорт||||от агента|42.8718|74.6349|Добавлено 4 месяца назад|Поднято 22 часа назад|807.0|
347|https://www.house.kg/details/43937946675428fc08216-69394357|1-комн. кв., 33 м2|Бишкек|52000.0|3|5|105 серия|хорошее|монолитный||33 м2|||центральное||||||от агента|42.832|74.6013|Добавлено 3 месяца назад|Поднято 22 часа назад|1095.0|10.0
348|https://www.house.kg/details/85861446678f44b615bc0-73110265|2-комн. кв., 88 м2|Бишкек|88000.0|5|12|элитка|евроремонт|кирпичный||88 м2|||||||||от агента|42.847|74.5667|Добавлено 3 месяца назад|Поднято 22 часа назад|538.0|1.0
